r,n,phi,eta,mu,srr_node,srr_face
0.066375,70,1.0,1.0,113600000.00000004,-3239302.013166297,-3240681.3050436643
0.066625,84,1.0,1.0,113600000.0,-3231379.0304895127,-3231440.019129152
0.066875,75,1.0,1.0,113600000.00000001,-3223232.822843997,-3223566.8092297604
0.067125,80,1.0,1.0,113599999.99999999,-3207878.739701724,-3209146.3343022973
0.067375,82,1.0,1.0,113599999.99999999,-3200414.7858803296,-3200573.634326915
0.067625,64,1.0,1.0,113600000.0,-3193211.275674778,-3193379.26900952
0.067875,79,1.0,1.0,113600000.00000003,-3175538.8982126247,-3176683.0698462594
0.068125,72,1.0,1.0,113599999.99999999,-3172409.960984027,-3172812.227279506
0.068375,67,1.0,1.0,113600000.0,-3168849.828360094,-3168868.585665766
0.068625,84,1.0,1.0,113599999.99999997,-3146640.5849496922,-3147672.602908316
0.068875,74,1.0,1.0,113600000.0,-3144738.963749642,-3145166.572509346
0.069125,66,1.0,1.0,113600000.0,-3130500.725268247,-3132102.937997098
0.069375,73,1.0,1.0,113599999.99999996,-3123888.494311145,-3123982.737380567
0.069625,65,1.0,1.0,113600000.0,-3117834.0203031194,-3118344.8083383758
0.069875,77,1.0,1.0,113600000.0,-3103357.9780535107,-3104851.5867376374
0.070125,70,1.0,1.0,113600000.0,-3096764.7469974128,-3097012.4405422704
0.07037500000000001,65,1.0,1.0,113599999.99999999,-3093697.8567280388,-3093908.1668760963
0.07062500000000001,75,1.0,1.0,113599999.99999999,-3072987.690283471,-3074433.8697492126
0.07087500000000001,72,1.0,1.0,113599999.99999997,-3071902.8815334616,-3072441.3837657445
0.07112500000000001,49,1.0,1.0,113599999.99999999,-3068909.380639363,-3068940.5790832676
0.07137500000000001,82,1.0,1.0,113599999.99999996,-3048999.9317843183,-3050325.0850431216
0.07162500000000001,64,1.0,1.0,113599999.99999997,-3047114.9989556703,-3047737.3656515186
0.07187500000000001,62,1.0,1.0,113600000.0,-3032380.578972103,-3034612.174372234
0.072125,64,1.0,1.0,113599999.99999996,-3031827.068288455,-3031797.026697776
