r,n,phi,eta,mu,srr_node,srr_face
0.078375,123,0.8306660235424141,1.0,4497047048.171639,-2765856.5314481584,-2728071.601293233
0.078625,119,0.808290319118267,1.0,5076273483.176888,-2780915.945710175,-2731453.9334401023
0.078875,128,0.7737234626143198,1.0,5971084957.380667,-2766654.009894713,-2733947.2952160435
0.079125,129,0.735163277756278,1.0,6969269326.689888,-2738272.8912331495,-2714437.8840702316
0.079375,142,0.7050983967724594,1.0,7747540861.789411,-2723140.3417861657,-2698651.455238424
0.079625,124,0.6649927262804683,1.0,8785732290.413269,-2747053.8112516324,-2716832.1370280883
0.079875,135,0.6231835989379588,1.0,9868020084.452427,-2730278.585101562,-2708408.297215174
0.080125,128,0.5865919561355543,1.0,10815245986.692585,-2720010.921702161,-2701131.267030483
0.080375,136,0.5531164154411765,1.0,11681807223.32353,-2709508.0628163284,-2686148.13035007
0.080625,127,0.504330784313725,1.0,12944691584.941168,-2728127.042046699,-2704906.8209920353
0.080875,126,0.4631849204286859,1.0,14009809875.814848,-2706661.4350696667,-2689937.731385138
0.081125,127,0.4276461820883415,1.0,14929779871.988352,-2688689.0688078566,-2675360.2592761978
0.081375,134,0.3983470674897543,1.0,15688228472.133223,-2704491.7603796204,-2682512.484912167
0.081625,128,0.3529028411306413,1.0,16864615893.355766,-2695203.8483476704,-2679214.1564383144
0.081875,136,0.3148912595116815,1.0,17848598899.776806,-2679594.250851083,-2666937.3605755675
0.082125,128,0.2870027550397256,1.0,18570531881.93964,-2674931.847361048,-2661985.883020035
0.082375,123,0.2552382452744354,1.0,19392800687.52785,-2681205.5586783644,-2666333.698755974
0.082625,126,0.22114421596567083,1.0,20275372367.826256,-2665718.5874310215,-2654461.7601979054
0.082875,115,0.19634412055975556,1.0,20917357557.541943,-2655997.2133719404,-2646434.539652944
0.083125,125,0.17923746078237465,1.0,21360187395.203136,-2651685.457787531,-2640139.3887456865
0.083375,117,0.15381249705411007,1.0,22018348176.25848,-2657155.685964901,-2647504.3474080907
0.083625,119,0.13069232166152747,1.0,22616846284.54103,-2648416.8828080674,-2640860.198213229
0.083875,117,0.1105973586537479,1.0,23137032534.945618,-2628255.050270001,-2623936.510103802
0.084125,112,0.1037210076519312,1.0,23315036507.519047,-2639667.841434254,-2635404.2093908535
0.084375,100,0.08529426951276196,1.0,23792038421.684834,-2637649.9852167666,-2632497.843212452
0.084625,103,0.06980368408016611,1.0,24193033912.42718,-2621096.772920538,-2618023.454194848
0.084875,103,0.06081133055974871,1.0,24425813572.598114,-2611623.2566776485,-2608941.4258174
0.085125,85,0.05589752857819263,1.0,24553014216.21347,-2622011.6952090445,-2619630.664879867
0.085375,86,0.04239677532611195,1.0,24902500115.19813,-2611938.203464476,-2611542.992222721
0.085625,78,0.03581203618600217,1.0,25072955306.474667,-2605437.8038361236,-2605663.5196566894
0.085875,81,0.03312694836497451,1.0,25142462563.84493,-2599266.8056055517,-2596329.3407471543
0.08612500000000001,76,0.025739554327648222,1.0,25333695600.852768,-2597291.42625112,-2597391.9774684845
0.08637500000000001,60,0.02263796893870769,1.0,25413984480.86504,-2591002.483936093,-2592350.0715068784
0.08662500000000001,64,0.016477147437398525,1.0,25573465970.576527,-2577133.257890952,-2576693.5738990917
0.08687500000000001,60,0.01690629946640136,1.0,25562356769.492954,-2585320.954527566,-2584785.510523694
0.08712500000000001,47,0.012875663616659403,1.0,25666695421.353714,-2574784.6769054863,-2575289.921369379
0.08737500000000001,55,0.009457299971428208,1.0,25755184550.019627,-2569017.087715935,-2567674.4756639777
0.08762500000000001,51,0.009378527926322064,1.0,25757223674.68806,-2575425.542804701,-2568235.8250141595
0.08787500000000001,51,0.006984067086784437,1.0,25819207645.764668,-2568596.3233196074,-2550513.449079891
0.088125,42,0.0053681889422435795,1.0,25861036913.76551,-2568782.233787223,-2549565.6648144103
0.088375,38,0.0042381163231716154,1.0,25890290425.611855,-2558473.3508870346,-2545056.1458005146
0.088625,45,0.00286898523777327,1.0,25925732300.540913,-2540707.0272333203,-2529465.0243244166
0.088875,32,0.0026636833011893213,1.0,25931046828.5921,-2545779.639883303,-2532086.4810250467
0.089125,37,0.0017328008789722863,1.0,25955144023.326576,-2526136.459908407,-2513466.4707492315
0.089375,30,0.001470588235294118,1.0,25961931764.705894,-2526432.3982646195,-2519422.071171246
0.089625,32,0.0014285816865808906,1.0,25963019163.028492,-2531506.2697852748,-2525581.886900113
0.089875,40,0.0006709558823529412,1.0,25982631367.64706,-2511330.993160009,-2499922.100206171
0.090125,20,0.0007419960171568628,1.0,25980792394.30147,-2516437.5062761577,-2506480.9661182766
0.090375,39,0.00016614819004526888,1.0,25995699021.493217,-2503412.37695399,-2498132.9151913146
0.090625,28,0.0001400560224089636,1.0,25996374453.781517,-2499550.300408522,-2492582.9635596327
0.090875,20,0.0,1.0,25999999999.999996,-2500965.9890185837,-2491862.2470079097
0.091125,38,0.0,1.0,26000000000.0,-2482172.3851955836,-2477080.301016719
0.091375,22,0.0,1.0,26000000000.0,-2483505.6805874794,-2475453.4656998813
0.091625,31,0.0,1.0,26000000000.000008,-2487647.6295688977,-2483026.284416997
0.091875,32,0.0,1.0,26000000000.0,-2470006.8586915717,-2464866.936839685
0.092125,20,0.0,1.0,25999999999.999996,-2482199.8598470134,-2475631.550854348
0.092375,36,0.0,1.0,26000000000.000004,-2460849.785602599,-2456457.044603571
0.092625,18,0.0,1.0,25999999999.999996,-2457504.408418643,-2448350.48009536
0.092875,24,0.0,1.0,26000000000.000004,-2479624.3528677397,-2479689.9622349637
0.093125,31,0.0,1.0,26000000000.000008,-2426956.087739597,-2420025.368972398
0.093375,22,0.0,1.0,26000000000.0,-2459520.723109794,-2453039.058910367
0.093625,28,0.0,1.0,26000000000.000004,-2439219.0003753104,-2432821.946303373
0.093875,24,0.0,1.0,26000000000.000004,-2442006.5352365836,-2434797.8205745975
0.094125,18,0.0,1.0,25999999999.999996,-2447645.308730923,-2447731.441234144
0.094375,29,0.0,1.0,26000000000.000004,-2406365.608219181,-2397898.634758715
0.094625,20,0.0,1.0,25999999999.999996,-2420741.43085592,-2409631.946374419
0.094875,24,0.0,1.0,26000000000.000004,-2434039.6784306476,-2434129.1264328705
0.095125,26,0.0,1.0,26000000000.000004,-2396899.027597045,-2386565.8825143357
0.095375,18,0.0,1.0,25999999999.999996,-2430916.7758159316,-2419572.7329631313
0.095625,31,0.0,1.0,26000000000.000008,-2390981.5918437755,-2381926.833444359
0.095875,12,0.0,1.0,25999999999.999992,-2364319.040340815,-2364422.2459610407
0.096125,22,0.0,1.0,26000000000.0,-2444408.9921990037,-2436553.2585780085
0.096375,28,0.0,1.0,26000000000.000004,-2359194.2700831606,-2346504.527618996
0.096625,16,0.0,1.0,26000000000.0,-2364331.285764178,-2364445.1557057872
0.096875,25,0.0,1.0,26000000000.000004,-2376398.327975949,-2363513.4413865674
0.097125,20,0.0,1.0,25999999999.999996,-2356681.7790555023,-2337976.238398503
0.097375,16,0.0,1.0,26000000000.0,-2396624.898956689,-2396771.916755621
0.097625,24,0.0,1.0,26000000000.000004,-2321974.2643667986,-2303531.472809949
0.097875,16,0.0,1.0,26000000000.0,-2348314.367625631,-2348439.594987632
0.098125,23,0.0,1.0,26000000000.0,-2348198.927735886,-2331493.3624062045
0.098375,20,0.0,1.0,25999999999.999996,-2294491.691036688,-2269165.4628939843
0.098625,16,0.0,1.0,26000000000.0,-2378441.7587210564,-2378602.1959860837
0.098875,20,0.0,1.0,25999999999.999996,-2288629.015867938,-2262926.476942261
0.099125,18,0.0,1.0,25999999999.999996,-2303748.378591901,-2303864.9980231896
0.099375,19,0.0,1.0,25999999999.999996,-2330776.7813826553,-2308979.5848546615
0.099625,18,0.0,1.0,25999999999.999996,-2259656.9726046016,-2228111.5332443663
0.099875,16,0.0,1.0,26000000000.0,-2323575.493574624,-2323725.1327361776
