r,n,phi,eta,mu,srr_node,srr_face
0.019625,19,1.0,1.0,113599999.99999999,-3834961.6851238455,-3835023.5216873717
0.019875,27,1.0,1.0,113600000.0,-3834794.05131567,-3834967.801232461
0.020125,19,1.0,1.0,113599999.99999999,-3834982.8123449185,-3835036.7630481217
0.020375,18,1.0,1.0,113599999.99999999,-3835350.7894908795,-3835380.7198872617
0.020625,26,1.0,1.0,113600000.0,-3834415.389041363,-3834605.890562899
0.020875,25,1.0,1.0,113600000.00000001,-3835303.8336431375,-3835329.783868679
0.021125,15,1.0,1.0,113599999.99999996,-3834827.0548267695,-3835219.084104157
0.021375,26,1.0,1.0,113600000.00000001,-3834743.124005885,-3834756.6104438575
0.021625000000000002,22,1.0,1.0,113599999.99999997,-3834897.3478292874,-3834923.705831132
0.021875000000000002,28,1.0,1.0,113599999.99999999,-3834946.180079668,-3835152.0200111866
0.022125,19,1.0,1.0,113599999.99999999,-3834820.7309102956,-3834817.7704095943
0.022375,30,1.0,1.0,113600000.0,-3835358.537436699,-3835367.9497230626
0.022625,25,1.0,1.0,113599999.99999999,-3834143.9210012476,-3834276.2609132477
0.022875,31,1.0,1.0,113599999.99999999,-3834961.0794823146,-3834935.998260479
0.023125,19,1.0,1.0,113599999.99999999,-3835331.8594072857,-3835331.1384470896
0.023375,38,1.0,0.9999999999999993,113599999.99999991,-3834736.7318178476,-3834870.7227444206
0.023625,28,1.0,0.9999999999999505,113599999.99999441,-3834769.855226243,-3834695.9600201314
0.023875,36,1.0,0.99999999999995,113599999.99999435,-3835165.337714683,-3835287.703812692
0.024125,34,1.0,0.9999999999966837,113599999.9996269,-3834587.342285969,-3834489.296194004
0.024375,37,1.0,0.999999999998442,113599999.99982488,-3834882.7486262633,-3834848.342927291
0.024625,42,1.0,0.9999999998830724,113599999.98683462,-3835056.4547362,-3835416.7507837857
0.024875,43,1.0,0.9999999998809502,113599999.9866393,-3835185.8134763343,-3835712.283408244
0.025125,59,1.0,0.9999999945219064,113599999.38271488,-3834500.5189991645,-3835202.542616655
0.025375,66,1.0,0.9999999921070638,113599999.114239,-3834666.437529654,-3835978.6066350015
0.025625000000000002,59,1.0,0.9999998580933055,113599983.99439053,-3833275.732058277,-3835444.04836307
0.025875000000000002,65,1.0,0.9999998881007712,113599987.40256773,-3833857.699797587,-3836833.862793471
