r,n,phi,eta,mu,srr_node,srr_face
0.016625,20,1.0,1.0,113599999.99999999,-3835168.214592498,-3835184.3734323424
0.016875,20,1.0,1.0,113599999.99999999,-3834976.2969651893,-3834998.573174487
0.017125,20,1.0,1.0,113599999.99999999,-3834774.6263664756,-3835005.7257259306
0.017375,19,1.0,1.0,113599999.99999999,-3834904.133947524,-3834942.3532624384
0.017625000000000002,16,1.0,1.0,113600000.0,-3835371.455207968,-3835402.6101200054
0.017875000000000002,26,1.0,1.0,113600000.00000001,-3834732.7422207072,-3834892.20242218
0.018125,20,1.0,1.0,113599999.99999999,-3835034.4623379004,-3835081.070606797
0.018375,18,1.0,1.0,113599999.99999999,-3835035.791695128,-3835319.052268294
0.018625,22,1.0,1.0,113599999.99999997,-3834607.7288678098,-3834618.7632746813
0.018875,22,1.0,1.0,113599999.99999997,-3835128.424042696,-3835155.3245170214
0.019125,19,1.0,1.0,113599999.99999999,-3834652.795371347,-3834918.773813569
0.019375,23,1.0,1.0,113600000.0,-3835065.199096558,-3835084.010053758
0.019625,19,1.0,1.0,113599999.99999999,-3834961.01821484,-3835023.5216873786
0.019875,27,1.0,1.0,113600000.0,-3834793.0570893316,-3834967.801232462
0.020125,19,1.0,1.0,113599999.99999999,-3834981.9074038127,-3835036.763048119
0.020375,18,1.0,1.0,113599999.99999999,-3835349.419333725,-3835380.719887256
0.020625,26,1.0,1.0,113600000.0,-3834414.218080732,-3834605.890562896
0.020875,25,1.0,1.0,113600000.00000001,-3835302.722787823,-3835329.783868672
0.021125,15,1.0,1.0,113599999.99999996,-3834826.5366524053,-3835219.0841041533
0.021375,26,1.0,1.0,113600000.00000001,-3834741.412820428,-3834756.6104438575
0.021625000000000002,22,1.0,1.0,113599999.99999997,-3834895.7755547124,-3834923.7058311347
0.021875000000000002,28,1.0,1.0,113599999.99999999,-3834944.886219979,-3835152.0200111805
0.022125,19,1.0,1.0,113599999.99999999,-3834819.245940089,-3834817.770409599
0.022375,30,1.0,1.0,113600000.0,-3835357.264104162,-3835367.9497230602
0.022625,25,1.0,1.0,113599999.99999999,-3834142.3464192236,-3834276.2609132435
0.022875,31,1.0,1.0,113599999.99999999,-3834959.0747845573,-3834935.9982604757
0.023125,19,1.0,1.0,113599999.99999999,-3835329.462452729,-3835331.1384470947
0.023375,38,1.0,0.9999999999999993,113599999.99999991,-3834734.660724388,-3834870.7227444216
0.023625,28,1.0,0.9999999999999505,113599999.99999441,-3834766.688245106,-3834695.96002013
0.023875,36,1.0,0.99999999999995,113599999.99999435,-3835167.0938128475,-3835287.703812692
0.024125,34,1.0,0.9999999999966837,113599999.9996269,-3834586.721861302,-3834489.296194006
0.024375,37,1.0,0.999999999998442,113599999.99982488,-3834888.349625205,-3834848.3429272873
0.024625,42,1.0,0.9999999998830724,113599999.98683462,-3835075.0923416372,-3835416.7507837852
0.024875,43,1.0,0.9999999998809502,113599999.9866393,-3835286.81106198,-3835712.2834082437
0.025125,59,1.0,0.9999999945219064,113599999.38271488,-3834787.692802254,-3835202.5426166533
0.025375,66,1.0,0.9999999921070638,113599999.114239,-3835302.379933151,-3835978.606634999
0.025625000000000002,59,1.0,0.9999998580933055,113599983.99439053,-3834482.343727134,-3835444.0483630695
0.025875000000000002,65,1.0,0.9999998881007712,113599987.40256773,-3835473.2383211674,-3836833.8627934717
0.026125,82,1.0,0.9999975995292937,113599729.0713954,-3836028.903056498,-3838348.9528137003
0.026375,77,1.0,0.9999925122016101,113599154.7959327,-3836011.5839398806,-3838914.795130237
0.026625,80,1.0,0.9999476946652025,113594090.98176502,-3836165.5127536305,-3840068.468176413
0.026875,86,1.0,0.9998396340501124,113581877.08689801,-3834940.310305588,-3838928.0181292812
0.027125,88,1.0,0.9994679317058072,113539844.16995178,-3834459.202056163,-3838242.793828696
0.027375,93,1.0,0.9988039381318574,113464748.59800681,-3831855.008764724,-3835303.6224212125
